order_id,order_date,ship_date,ship_mode,customer_id,customer_name,cust_age,cust_gender,segment,country,city,state,postal_code,region,product_id,category,sub_category,product_name,sales,quantity,discount,profit,returned
US-2017-123470,15/08/17,21/08/17,Standard Class,ME-17725,Max Engle,41,Female,Consumer,United States,Aurora,Colorado,80013,West,OFF-AP-10003287,Office Supplies,Appliances,Tripp Lite TLP810NET Broadband Surge for Modem/Fax,122.328,3,0.2,12.2328,FALSE
CA-2017-115917,20/05/17,25/05/17,Standard Class,RB-19465,Rick Bensley,49,Female,Home Office,United States,Vallejo,California,94591,West,FUR-FU-10000576,Furniture,Furnishings,Luxo Professional Fluorescent Magnifier Lamp with Clamp-Mount Base,1049.2,5,0,272.792,TRUE
CA-2017-115917,20/05/17,25/05/17,Standard Class,RB-19465,Rick Bensley,60,Female,Home Office,United States,Vallejo,California,94591,West,OFF-BI-10004728,Office Supplies,Binders,Wilson Jones Turn Tabs Binder Tool for Ring Binders,15.424,4,0.2,5.0128,TRUE
CA-2017-147067,18/12/17,22/12/17,Standard Class,JD-16150,Justin Deggeller,30,Female,Corporate,United States,Minneapolis,Minnesota,55407,Central,FUR-FU-10000732,Furniture,Furnishings,Eldon 200 Class Desk Accessories,18.84,3,0,6.0288,FALSE
CA-2018-167913,30/07/18,03/08/18,Second Class,JL-15835,John Lee,49,Female,Consumer,United States,Mission Viejo,California,92691,West,OFF-ST-10000585,Office Supplies,Storage,Economy Rollaway Files,330.4,2,0,85.904,FALSE
CA-2018-167913,30/07/18,03/08/18,Second Class,JL-15835,John Lee,28,Female,Consumer,United States,Mission Viejo,California,92691,West,OFF-LA-10002787,Office Supplies,Labels,Avery 480,26.25,7,0,12.6,FALSE
CA-2018-106103,10/06/18,15/06/18,Standard Class,SC-20305,Sean Christensen,61,Female,Consumer,United States,Rochester Hills,Michigan,48307,Central,TEC-AC-10003832,Technology,Accessories,Imation 16GB Mini TravelDrive USB 2.0 Flash Drive,132.52,4,0,54.3332,FALSE
US-2018-127719,21/07/18,25/07/18,Standard Class,TW-21025,Tamara Willingham,44,Male,Home Office,United States,Plainfield,New Jersey,7060,East,OFF-PA-10001934,Office Supplies,Paper,Xerox 1993,6.48,1,0,3.1752,FALSE
CA-2018-126221,30/12/18,05/01/19,Standard Class,CC-12430,Chuck Clark,28,Male,Home Office,United States,Columbus,Indiana,47201,Central,OFF-AP-10002457,Office Supplies,Appliances,"Eureka The Boss Plus 12-Amp Hard Box Upright Vacuum, Red",209.3,2,0,56.511,FALSE
CA-2017-103947,01/04/17,08/04/17,Standard Class,BB-10990,Barry Blumstein,46,Male,Corporate,United States,Sierra Vista,Arizona,85635,West,OFF-FA-10003112,Office Supplies,Fasteners,Staples,31.56,5,0.2,9.8625,FALSE
CA-2017-103947,01/04/17,08/04/17,Standard Class,BB-10990,Barry Blumstein,33,Male,Corporate,United States,Sierra Vista,Arizona,85635,West,OFF-AP-10002350,Office Supplies,Appliances,Belkin F9H710-06 7 Outlet SurgeMaster Surge Protector,30.144,2,0.2,3.0144,FALSE
CA-2017-160745,11/12/17,16/12/17,Second Class,AR-10825,Anthony Rawles,56,Male,Corporate,United States,Vancouver,Washington,98661,West,FUR-FU-10001935,Furniture,Furnishings,3M Hangers With Command Adhesive,14.8,4,0,6.068,FALSE
CA-2017-160745,11/12/17,16/12/17,Second Class,AR-10825,Anthony Rawles,58,Male,Corporate,United States,Vancouver,Washington,98661,West,TEC-PH-10003273,Technology,Phones,AT&T TR1909W,302.376,3,0.2,22.6782,FALSE
CA-2017-160745,11/12/17,16/12/17,Second Class,AR-10825,Anthony Rawles,37,Male,Corporate,United States,Vancouver,Washington,98661,West,TEC-AC-10001142,Technology,Accessories,First Data FD10 PIN Pad,316,4,0,31.6,FALSE
CA-2017-132661,23/10/17,29/10/17,Standard Class,SR-20740,Steven Roelle,47,Female,Home Office,United States,New York City,New York,10024,East,OFF-PA-10000482,Office Supplies,Paper,"Snap-A-Way Black Print Carbonless Ruled Speed Letter, Triplicate",379.4,10,0,178.318,FALSE
CA-2018-140844,19/06/18,23/06/18,Standard Class,AR-10405,Allen Rosenblatt,48,Female,Corporate,United States,New York City,New York,10035,East,OFF-PA-10003892,Office Supplies,Paper,Xerox 1943,97.82,2,0,45.9754,FALSE
CA-2018-140844,19/06/18,23/06/18,Standard Class,AR-10405,Allen Rosenblatt,46,Female,Corporate,United States,New York City,New York,10035,East,TEC-AC-10001101,Technology,Accessories,Sony 16GB Class 10 Micro SDHC R40 Memory Card,103.12,8,0,10.312,FALSE
CA-2017-137239,22/08/17,28/08/17,Standard Class,CR-12730,Craig Reiter,33,Female,Consumer,United States,Columbus,Ohio,43229,East,OFF-AP-10002439,Office Supplies,Appliances,Tripp Lite Isotel 8 Ultra 8 Outlet Metal Surge,113.552,2,0.2,8.5164,FALSE
CA-2017-137239,22/08/17,28/08/17,Standard Class,CR-12730,Craig Reiter,56,Female,Consumer,United States,Columbus,Ohio,43229,East,OFF-BI-10002827,Office Supplies,Binders,Avery Durable Poly Binders,3.318,2,0.7,-2.6544,FALSE
CA-2017-137239,22/08/17,28/08/17,Standard Class,CR-12730,Craig Reiter,59,Female,Consumer,United States,Columbus,Ohio,43229,East,OFF-EN-10002230,Office Supplies,Envelopes,Airmail Envelopes,134.288,2,0.2,45.3222,FALSE
US-2017-156097,19/09/17,19/09/17,Same Day,EH-14125,Eugene Hildebrand,50,Male,Home Office,United States,Aurora,Illinois,60505,Central,FUR-CH-10001215,Furniture,Chairs,Global Troy Executive Leather Low-Back Tilter,701.372,2,0.3,-50.098,FALSE
US-2017-156097,19/09/17,19/09/17,Same Day,EH-14125,Eugene Hildebrand,59,Male,Home Office,United States,Aurora,Illinois,60505,Central,OFF-BI-10004654,Office Supplies,Binders,Avery Binding System Hidden Tab Executive Style Index Sets,2.308,2,0.8,-3.462,FALSE
CA-2016-146563,24/08/16,28/08/16,Standard Class,CB-12025,Cassandra Brandow,56,Male,Consumer,United States,Arlington,Texas,76017,Central,OFF-ST-10001490,Office Supplies,Storage,"Hot File 7-Pocket, Floor Stand",999.432,7,0.2,124.929,FALSE
CA-2016-146563,24/08/16,28/08/16,Standard Class,CB-12025,Cassandra Brandow,27,Male,Consumer,United States,Arlington,Texas,76017,Central,OFF-ST-10001511,Office Supplies,Storage,Space Solutions Commercial Steel Shelving,724.08,14,0.2,-135.765,FALSE
CA-2016-146563,24/08/16,28/08/16,Standard Class,CB-12025,Cassandra Brandow,39,Male,Consumer,United States,Arlington,Texas,76017,Central,FUR-TA-10001768,Furniture,Tables,Hon Racetrack Conference Tables,918.785,5,0.3,-118.1295,FALSE
CA-2016-146563,24/08/16,28/08/16,Standard Class,CB-12025,Cassandra Brandow,24,Male,Consumer,United States,Arlington,Texas,76017,Central,OFF-BI-10003981,Office Supplies,Binders,"Avery Durable Plastic 1"" Binders",2.724,3,0.8,-4.2222,FALSE
CA-2017-123666,26/03/17,30/03/17,Standard Class,SP-20545,Sibella Parks,38,Male,Corporate,United States,New York City,New York,10011,East,OFF-ST-10001522,Office Supplies,Storage,"Gould Plastics 18-Pocket Panel Bin, 34w x 5-1/4d x 20-1/2h",459.95,5,0,18.398,FALSE
CA-2017-143308,04/11/17,04/11/17,Same Day,RC-19825,Roy Collins,45,Male,Consumer,United States,Louisville,Kentucky,40214,South,OFF-FA-10000621,Office Supplies,Fasteners,"OIC Colored Binder Clips, Assorted Sizes",10.74,3,0,5.2626,FALSE
CA-2018-132682,08/06/18,10/06/18,Second Class,TH-21235,Tiffany House,31,Male,Corporate,United States,Dallas,Texas,75081,Central,OFF-SU-10004231,Office Supplies,Supplies,Acme Tagit Stainless Steel Antibacterial Scissors,23.76,3,0.2,2.079,FALSE
CA-2018-132682,08/06/18,10/06/18,Second Class,TH-21235,Tiffany House,57,Male,Corporate,United States,Dallas,Texas,75081,Central,OFF-PA-10000474,Office Supplies,Paper,Easy-staple paper,85.056,3,0.2,28.7064,FALSE
CA-2018-132682,08/06/18,10/06/18,Second Class,TH-21235,Tiffany House,32,Male,Corporate,United States,Dallas,Texas,75081,Central,TEC-PH-10004042,Technology,Phones,ClearOne Communications CHAT 70 OC Speaker Phone,381.576,3,0.2,28.6182,FALSE
CA-2015-156314,24/12/15,26/12/15,First Class,RP-19390,Resi Pölking,36,Male,Consumer,United States,Cleveland,Ohio,44105,East,FUR-FU-10003096,Furniture,Furnishings,"Master Giant Foot Doorstop, Safety Yellow",30.36,5,0.2,8.7285,FALSE
US-2018-106663,09/06/18,13/06/18,Standard Class,MO-17800,Meg O'Connel,48,Male,Home Office,United States,Chicago,Illinois,60653,Central,FUR-FU-10002759,Furniture,Furnishings,12-1/2 Diameter Round Wall Clock,23.976,3,0.6,-14.3856,FALSE
US-2018-106663,09/06/18,13/06/18,Standard Class,MO-17800,Meg O'Connel,45,Male,Home Office,United States,Chicago,Illinois,60653,Central,FUR-TA-10000688,Furniture,Tables,"Chromcraft Bull-Nose Wood Round Conference Table Top, Wood Base",108.925,1,0.5,-71.8905,FALSE
US-2018-106663,09/06/18,13/06/18,Standard Class,MO-17800,Meg O'Connel,45,Male,Home Office,United States,Chicago,Illinois,60653,Central,OFF-PA-10002377,Office Supplies,Paper,"Adams Telephone Message Book W/Dividers/Space For Phone Numbers, 5 1/4""X8 1/2"", 200/Messages",36.352,8,0.2,11.36,FALSE
CA-2018-111178,15/06/18,22/06/18,Standard Class,TD-20995,Tamara Dahlen,33,Male,Consumer,United States,Quincy,Illinois,62301,Central,OFF-AR-10001954,Office Supplies,Art,Newell 331,19.56,5,0.2,1.7115,FALSE
CA-2018-130351,05/12/18,08/12/18,First Class,RB-19570,Rob Beeghly,37,Male,Consumer,United States,Columbus,Indiana,47201,Central,OFF-AP-10004532,Office Supplies,Appliances,Kensington 6 Outlet Guardian Standard Surge Protector,61.44,3,0,16.5888,FALSE
CA-2018-130351,05/12/18,08/12/18,First Class,RB-19570,Rob Beeghly,49,Male,Consumer,United States,Columbus,Indiana,47201,Central,OFF-PA-10002137,Office Supplies,Paper,"Southworth 100% Résumé Paper, 24lb.",38.9,5,0,17.505,FALSE
CA-2018-130351,05/12/18,08/12/18,First Class,RB-19570,Rob Beeghly,33,Male,Consumer,United States,Columbus,Indiana,47201,Central,TEC-AC-10003832,Technology,Accessories,Imation 16GB Mini TravelDrive USB 2.0 Flash Drive,99.39,3,0,40.7499,FALSE
US-2018-119438,18/03/18,23/03/18,Standard Class,CD-11980,Carol Darley,35,Male,Consumer,United States,Tyler,Texas,75701,Central,OFF-AP-10000804,Office Supplies,Appliances,Hoover Portapower Portable Vacuum,2.688,3,0.8,-7.392,FALSE
US-2018-119438,18/03/18,23/03/18,Standard Class,CD-11980,Carol Darley,62,Male,Consumer,United States,Tyler,Texas,75701,Central,TEC-AC-10003614,Technology,Accessories,"Verbatim 25 GB 6x Blu-ray Single Layer Recordable Disc, 10/Pack",27.816,3,0.2,4.5201,FALSE
US-2018-119438,18/03/18,23/03/18,Standard Class,CD-11980,Carol Darley,34,Male,Consumer,United States,Tyler,Texas,75701,Central,FUR-FU-10003553,Furniture,Furnishings,"Howard Miller 13-1/2"" Diameter Rosebrook Wall Clock",82.524,3,0.6,-41.262,FALSE
US-2018-119438,18/03/18,23/03/18,Standard Class,CD-11980,Carol Darley,41,Male,Consumer,United States,Tyler,Texas,75701,Central,OFF-BI-10004632,Office Supplies,Binders,Ibico Hi-Tech Manual Binding System,182.994,3,0.8,-320.2395,FALSE
CA-2017-164511,19/11/17,24/11/17,Standard Class,DJ-13630,Doug Jacobs,24,Male,Consumer,United States,New York City,New York,10024,East,OFF-BI-10003305,Office Supplies,Binders,Avery Hanging File Binders,14.352,3,0.2,4.6644,FALSE
CA-2017-164511,19/11/17,24/11/17,Standard Class,DJ-13630,Doug Jacobs,55,Female,Consumer,United States,New York City,New York,10024,East,OFF-ST-10002583,Office Supplies,Storage,Fellowes Neat Ideas Storage Cubes,64.96,2,0,2.5984,FALSE
CA-2017-164511,19/11/17,24/11/17,Standard Class,DJ-13630,Doug Jacobs,52,Female,Consumer,United States,New York City,New York,10024,East,OFF-ST-10004507,Office Supplies,Storage,Advantus Rolling Storage Box,68.6,4,0,18.522,FALSE
US-2018-168116,04/11/18,04/11/18,Same Day,GT-14635,Grant Thornton,37,Female,Corporate,United States,Burlington,North Carolina,27217,South,TEC-MA-10004125,Technology,Machines,Cubify CubeX 3D Printer Triple Head Print,7999.98,4,0.5,-3839.9904,FALSE
US-2018-168116,04/11/18,04/11/18,Same Day,GT-14635,Grant Thornton,51,Female,Corporate,United States,Burlington,North Carolina,27217,South,OFF-AP-10002457,Office Supplies,Appliances,"Eureka The Boss Plus 12-Amp Hard Box Upright Vacuum, Red",167.44,2,0.2,14.651,FALSE
CA-2015-157784,05/07/15,08/07/15,First Class,MC-17845,Michael Chen,27,Female,Consumer,United States,Jackson,Mississippi,39212,South,TEC-AC-10003911,Technology,Accessories,NETGEAR AC1750 Dual Band Gigabit Smart WiFi Router,479.97,3,0,163.1898,FALSE
CA-2015-157784,05/07/15,08/07/15,First Class,MC-17845,Michael Chen,24,Female,Consumer,United States,Jackson,Mississippi,39212,South,OFF-LA-10001934,Office Supplies,Labels,Avery 516,14.62,2,0,6.8714,FALSE
CA-2015-157784,05/07/15,08/07/15,First Class,MC-17845,Michael Chen,49,Female,Consumer,United States,Jackson,Mississippi,39212,South,OFF-PA-10000304,Office Supplies,Paper,Xerox 1995,19.44,3,0,9.3312,FALSE
CA-2018-161480,25/12/18,29/12/18,Standard Class,RA-19285,Ralph Arnett,47,Male,Consumer,United States,New York City,New York,10035,East,FUR-BO-10004015,Furniture,Bookcases,"Bush Andora Bookcase, Maple/Graphite Gray Finish",191.984,2,0.2,4.7996,FALSE
US-2015-117135,21/06/15,23/06/15,Second Class,NP-18325,Naresj Patel,53,Male,Consumer,United States,Waynesboro,Virginia,22980,South,FUR-FU-10004071,Furniture,Furnishings,Luxo Professional Magnifying Clamp-On Fluorescent Lamps,104.01,1,0,14.5614,FALSE
US-2015-117135,21/06/15,23/06/15,Second Class,NP-18325,Naresj Patel,36,Male,Consumer,United States,Waynesboro,Virginia,22980,South,TEC-PH-10002033,Technology,Phones,Konftel 250 Conference phone - Charcoal black,284.82,1,0,74.0532,FALSE
US-2015-117135,21/06/15,23/06/15,Second Class,NP-18325,Naresj Patel,26,Male,Consumer,United States,Waynesboro,Virginia,22980,South,OFF-ST-10002444,Office Supplies,Storage,Recycled Eldon Regeneration Jumbo File,36.84,3,0,10.3152,FALSE
CA-2016-131534,28/03/16,02/04/16,Standard Class,AB-10165,Alan Barnes,57,Male,Consumer,United States,Los Angeles,California,90036,West,TEC-AC-10002253,Technology,Accessories,Imation Bio 8GB USB Flash Drive Imation Corp,166.24,1,0,24.936,FALSE
CA-2016-131534,28/03/16,02/04/16,Standard Class,AB-10165,Alan Barnes,46,Male,Consumer,United States,Los Angeles,California,90036,West,OFF-PA-10000743,Office Supplies,Paper,Xerox 1977,33.4,5,0,16.032,FALSE
CA-2016-119291,14/05/16,17/05/16,First Class,JO-15550,Jesus Ocampo,46,Male,Home Office,United States,Chester,Pennsylvania,19013,East,OFF-AR-10003373,Office Supplies,Art,"Boston School Pro Electric Pencil Sharpener, 1670",198.272,8,0.2,17.3488,FALSE
CA-2016-119291,14/05/16,17/05/16,First Class,JO-15550,Jesus Ocampo,42,Male,Home Office,United States,Chester,Pennsylvania,19013,East,OFF-LA-10002312,Office Supplies,Labels,Avery 490,47.36,4,0.2,17.76,FALSE
CA-2016-119291,14/05/16,17/05/16,First Class,JO-15550,Jesus Ocampo,60,Male,Home Office,United States,Chester,Pennsylvania,19013,East,OFF-EN-10000927,Office Supplies,Envelopes,Jet-Pak Recycled Peel 'N' Seal Padded Mailers,200.984,7,0.2,62.8075,FALSE
CA-2016-119291,14/05/16,17/05/16,First Class,JO-15550,Jesus Ocampo,33,Male,Home Office,United States,Chester,Pennsylvania,19013,East,OFF-LA-10003510,Office Supplies,Labels,"Avery 4027 File Folder Labels for Dot Matrix Printers, 5000 Labels per Box, White",97.696,4,0.2,31.7512,FALSE
CA-2016-119291,14/05/16,17/05/16,First Class,JO-15550,Jesus Ocampo,55,Female,Home Office,United States,Chester,Pennsylvania,19013,East,OFF-AR-10001118,Office Supplies,Art,"Binney & Smith Crayola Metallic Crayons, 16-Color Pack",2.696,1,0.2,0.8088,FALSE
CA-2016-119291,14/05/16,17/05/16,First Class,JO-15550,Jesus Ocampo,38,Female,Home Office,United States,Chester,Pennsylvania,19013,East,OFF-BI-10001575,Office Supplies,Binders,GBC Linen Binding Covers,18.588,2,0.7,-13.6312,FALSE
CA-2016-119291,14/05/16,17/05/16,First Class,JO-15550,Jesus Ocampo,48,Female,Home Office,United States,Chester,Pennsylvania,19013,East,OFF-BI-10001982,Office Supplies,Binders,Wilson Jones Custom Binder Spines & Labels,4.896,3,0.7,-3.4272,FALSE
CA-2018-114552,02/09/18,08/09/18,Standard Class,Dl-13600,Dorris liebe,51,Female,Corporate,United States,Cleveland,Ohio,44105,East,FUR-FU-10002960,Furniture,Furnishings,"Eldon 200 Class Desk Accessories, Burgundy",15.072,3,0.2,4.1448,FALSE
CA-2017-163755,04/11/17,08/11/17,Second Class,AS-10285,Alejandro Savely,30,Female,Corporate,United States,Seattle,Washington,98103,West,FUR-FU-10003394,Furniture,Furnishings,"Tenex ""The Solids"" Textured Chair Mats",209.88,3,0,35.6796,FALSE
CA-2016-142027,09/04/16,14/04/16,Standard Class,JK-15370,Jay Kimmel,62,Male,Consumer,United States,Long Beach,California,90805,West,FUR-TA-10002774,Furniture,Tables,Laminate Occasional Tables,369.912,3,0.2,-13.8717,FALSE
CA-2015-138527,12/09/15,17/09/15,Standard Class,BN-11470,Brad Norvell,27,Male,Corporate,United States,Cary,North Carolina,27511,South,OFF-PA-10001800,Office Supplies,Paper,Xerox 220,10.368,2,0.2,3.6288,FALSE
CA-2015-138527,12/09/15,17/09/15,Standard Class,BN-11470,Brad Norvell,39,Male,Corporate,United States,Cary,North Carolina,27511,South,OFF-AP-10001469,Office Supplies,Appliances,Fellowes 8 Outlet Superior Workstation Surge Protector,166.84,5,0.2,18.7695,FALSE
CA-2015-138527,12/09/15,17/09/15,Standard Class,BN-11470,Brad Norvell,24,Male,Corporate,United States,Cary,North Carolina,27511,South,TEC-AC-10002399,Technology,Accessories,SanDisk Cruzer 32 GB USB Flash Drive,15.216,1,0.2,2.2824,FALSE
CA-2015-112158,02/12/15,04/12/15,First Class,DP-13165,David Philippe,26,Male,Consumer,United States,New York City,New York,10035,East,TEC-AC-10003628,Technology,Accessories,Logitech 910-002974 M325 Wireless Mouse for Web Scrolling,119.96,4,0,52.7824,FALSE
CA-2015-112158,02/12/15,04/12/15,First Class,DP-13165,David Philippe,35,Male,Consumer,United States,New York City,New York,10035,East,FUR-BO-10003272,Furniture,Bookcases,O'Sullivan Living Dimensions 5-Shelf Bookcases,883.92,5,0.2,-110.49,FALSE
CA-2015-112158,02/12/15,04/12/15,First Class,DP-13165,David Philippe,30,Male,Consumer,United States,New York City,New York,10035,East,OFF-BI-10000050,Office Supplies,Binders,"Angle-D Binders with Locking Rings, Label Holders",46.72,8,0.2,15.768,FALSE
CA-2015-113887,05/04/15,07/04/15,First Class,TH-21550,Tracy Hopkins,38,Male,Home Office,United States,New York City,New York,10035,East,OFF-PA-10004071,Office Supplies,Paper,"Eaton Premium Continuous-Feed Paper, 25% Cotton, Letter Size, White, 1000 Shts/Box",55.48,1,0,26.6304,FALSE
CA-2018-146136,03/09/18,07/09/18,Standard Class,AP-10915,Arthur Prichep,49,Female,Consumer,United States,Palm Coast,Florida,32137,South,OFF-EN-10001219,Office Supplies,Envelopes,"#10- 4 1/8"" x 9 1/2"" Security-Tint Envelopes",24.448,4,0.2,8.8624,FALSE
US-2018-100048,19/05/18,24/05/18,Standard Class,RS-19765,Roland Schwarz,47,Female,Corporate,United States,Mount Vernon,New York,10550,East,OFF-AP-10001154,Office Supplies,Appliances,Bionaire Personal Warm Mist Humidifier/Vaporizer,281.34,6,0,109.7226,FALSE
US-2018-100048,19/05/18,24/05/18,Standard Class,RS-19765,Roland Schwarz,53,Female,Corporate,United States,Mount Vernon,New York,10550,East,TEC-PH-10003012,Technology,Phones,Nortel Meridian M3904 Professional Digital phone,307.98,2,0,89.3142,FALSE
US-2018-100048,19/05/18,24/05/18,Standard Class,RS-19765,Roland Schwarz,55,Female,Corporate,United States,Mount Vernon,New York,10550,East,TEC-AC-10001606,Technology,Accessories,Logitech Wireless Performance Mouse MX for PC and Mac,299.97,3,0,113.9886,FALSE
CA-2015-153150,01/07/15,06/07/15,Second Class,Dl-13600,Dorris liebe,26,Female,Corporate,United States,Seattle,Washington,98105,West,OFF-BI-10003355,Office Supplies,Binders,Cardinal Holdit Business Card Pockets,19.92,5,0.2,6.972,TRUE
CA-2015-130092,11/01/15,14/01/15,First Class,SV-20365,Seth Vernon,42,Female,Consumer,United States,Dover,Delaware,19901,East,FUR-FU-10000010,Furniture,Furnishings,"DAX Value U-Channel Document Frames, Easel Back",9.94,2,0,3.0814,FALSE
CA-2018-108910,24/09/18,29/09/18,Standard Class,KC-16540,Kelly Collister,30,Female,Consumer,United States,Newark,Ohio,43055,East,FUR-FU-10002253,Furniture,Furnishings,"Howard Miller 13"" Diameter Pewter Finish Round Wall Clock",103.056,3,0.2,24.4758,FALSE
CA-2015-104472,02/06/15,07/06/15,Standard Class,CK-12325,Christine Kargatis,40,Female,Home Office,United States,Orem,Utah,84057,West,OFF-BI-10001658,Office Supplies,Binders,GBC Standard Therm-A-Bind Covers,59.808,3,0.2,19.4376,FALSE
CA-2015-104472,02/06/15,07/06/15,Standard Class,CK-12325,Christine Kargatis,34,Female,Home Office,United States,Orem,Utah,84057,West,FUR-FU-10000246,Furniture,Furnishings,Aluminum Document Frame,73.32,6,0,21.996,FALSE
CA-2017-112942,13/02/17,18/02/17,Standard Class,RD-19810,Ross DeVincentis,41,Male,Home Office,United States,Los Angeles,California,90045,West,OFF-PA-10004092,Office Supplies,Paper,Tops Green Bar Computer Printout Paper,146.82,3,0,73.41,FALSE
CA-2017-142335,15/12/17,19/12/17,Standard Class,MP-17965,Michael Paige,28,Male,Corporate,United States,Detroit,Michigan,48205,Central,FUR-TA-10000198,Furniture,Tables,Chromcraft Bull-Nose Wood Oval Conference Tables & Bases,1652.94,3,0,231.4116,FALSE
CA-2017-142335,15/12/17,19/12/17,Standard Class,MP-17965,Michael Paige,26,Male,Corporate,United States,Detroit,Michigan,48205,Central,OFF-ST-10000036,Office Supplies,Storage,"Recycled Data-Pak for Archival Bound Computer Printouts, 12-1/2 x 12-1/2 x 16",296.37,3,0,80.0199,FALSE
CA-2015-117429,07/10/15,13/10/15,Standard Class,MR-17545,Mathew Reese,58,Male,Home Office,United States,Philadelphia,Pennsylvania,19140,East,FUR-FU-10000222,Furniture,Furnishings,"Seth Thomas 16"" Steel Case Clock",129.92,5,0.2,21.112,FALSE
CA-2017-114713,07/07/17,12/07/17,Standard Class,SC-20695,Steve Chapman,35,Male,Corporate,United States,Hialeah,Florida,33012,South,OFF-SU-10004664,Office Supplies,Supplies,Acme Softgrip Scissors,45.584,7,0.2,5.1282,FALSE
CA-2018-144113,16/09/18,20/09/18,Standard Class,JF-15355,Jay Fein,57,Male,Consumer,United States,Austin,Texas,78745,Central,OFF-EN-10001141,Office Supplies,Envelopes,"Manila Recycled Extra-Heavyweight Clasp Envelopes, 6"" x 9""",17.568,2,0.2,6.3684,FALSE
CA-2018-144113,16/09/18,20/09/18,Standard Class,JF-15355,Jay Fein,51,Male,Consumer,United States,Austin,Texas,78745,Central,TEC-PH-10002170,Technology,Phones,ClearSounds CSC500 Amplified Spirit Phone Corded phone,55.992,1,0.2,5.5992,FALSE
US-2017-150861,03/12/17,06/12/17,First Class,EG-13900,Emily Grady,29,Male,Consumer,United States,Oceanside,New York,11572,East,OFF-PA-10001954,Office Supplies,Paper,Xerox 1964,182.72,8,0,84.0512,FALSE
US-2017-150861,03/12/17,06/12/17,First Class,EG-13900,Emily Grady,57,Male,Consumer,United States,Oceanside,New York,11572,East,FUR-TA-10002228,Furniture,Tables,"Bevis Traditional Conference Table Top, Plinth Base",400.032,2,0.4,-153.3456,FALSE
US-2017-150861,03/12/17,06/12/17,First Class,EG-13900,Emily Grady,28,Male,Consumer,United States,Oceanside,New York,11572,East,OFF-ST-10004634,Office Supplies,Storage,"Personal Folder Holder, Ebony",33.63,3,0,10.089,FALSE
US-2017-150861,03/12/17,06/12/17,First Class,EG-13900,Emily Grady,35,Male,Consumer,United States,Oceanside,New York,11572,East,FUR-CH-10002965,Furniture,Chairs,"Global Leather Highback Executive Chair with Pneumatic Height Adjustment, Black",542.646,3,0.1,102.4998,FALSE
US-2017-150861,03/12/17,06/12/17,First Class,EG-13900,Emily Grady,36,Male,Consumer,United States,Oceanside,New York,11572,East,OFF-LA-10001317,Office Supplies,Labels,Avery 520,6.3,2,0,3.024,FALSE
CA-2018-131954,21/01/18,25/01/18,Standard Class,DS-13030,Darrin Sayre,49,Male,Home Office,United States,Seattle,Washington,98115,West,OFF-ST-10000736,Office Supplies,Storage,Carina Double Wide Media Storage Towers in Natural & Black,242.94,3,0,9.7176,FALSE
CA-2018-131954,21/01/18,25/01/18,Standard Class,DS-13030,Darrin Sayre,40,Male,Home Office,United States,Seattle,Washington,98115,West,TEC-AC-10003610,Technology,Accessories,Logitech Illuminated - Keyboard,179.97,3,0,86.3856,FALSE
CA-2018-131954,21/01/18,25/01/18,Standard Class,DS-13030,Darrin Sayre,37,Male,Home Office,United States,Seattle,Washington,98115,West,OFF-BI-10003982,Office Supplies,Binders,Wilson Jones Century Plastic Molded Ring Binders,99.696,6,0.2,33.6474,FALSE
CA-2018-131954,21/01/18,25/01/18,Standard Class,DS-13030,Darrin Sayre,42,Male,Home Office,United States,Seattle,Washington,98115,West,OFF-BI-10003291,Office Supplies,Binders,Wilson Jones Leather-Like Binders with DublLock Round Rings,27.936,4,0.2,9.4284,FALSE
CA-2018-131954,21/01/18,25/01/18,Standard Class,DS-13030,Darrin Sayre,40,Male,Home Office,United States,Seattle,Washington,98115,West,FUR-BO-10001619,Furniture,Bookcases,O'Sullivan Cherrywood Estates Traditional Bookcase,84.98,1,0,18.6956,FALSE
CA-2018-131954,21/01/18,25/01/18,Standard Class,DS-13030,Darrin Sayre,45,Male,Home Office,United States,Seattle,Washington,98115,West,OFF-BI-10000138,Office Supplies,Binders,Acco Translucent Poly Ring Binders,18.72,5,0.2,6.552,FALSE
CA-2015-132500,08/09/15,12/09/15,Standard Class,GZ-14470,Gary Zandusky,34,Male,Consumer,United States,San Francisco,California,94110,West,TEC-AC-10001383,Technology,Accessories,Logitech Wireless Touch Keyboard K400,49.98,2,0,8.4966,FALSE
CA-2015-112326,04/01/15,08/01/15,Standard Class,PO-19195,Phillina Ober,37,Male,Home Office,United States,Naperville,Illinois,60540,Central,OFF-LA-10003223,Office Supplies,Labels,Avery 508,11.784,3,0.2,4.2717,FALSE
CA-2015-112326,04/01/15,08/01/15,Standard Class,PO-19195,Phillina Ober,56,Male,Home Office,United States,Naperville,Illinois,60540,Central,OFF-ST-10002743,Office Supplies,Storage,SAFCO Boltless Steel Shelving,272.736,3,0.2,-64.7748,FALSE
CA-2015-112326,04/01/15,08/01/15,Standard Class,PO-19195,Phillina Ober,46,Male,Home Office,United States,Naperville,Illinois,60540,Central,OFF-BI-10004094,Office Supplies,Binders,GBC Standard Plastic Binding Systems Combs,3.54,2,0.8,-5.487,FALSE
